,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit
4112,5665,CLH,Clean Harbors Inc,CLH US,2019-07-31 07:30:00,ER,2019-07-30 00:00:00+00:00,2019-07-30 07:30:00,2019-07-31 07:30:00
4113,6381,CLH,Clean Harbors Inc,CLH US,2019-10-30 07:30:00,ER,2019-10-29 00:00:00+00:00,2019-10-29 07:30:00,2019-10-30 07:30:00
4114,7410,CLH,Clean Harbors Inc,CLH US,2020-02-26 07:30:00,ER,2020-02-25 00:00:00+00:00,2020-02-25 07:30:00,2020-02-26 07:30:00
4115,7799,CLH,Clean Harbors Inc,CLH US,2020-04-29 07:30:00,ER,2020-04-28 00:00:00+00:00,2020-04-28 07:30:00,2020-04-29 07:30:00
4116,8831,CLH,Clean Harbors Inc,CLH US,2020-08-05 07:30:00,ER,2020-08-04 00:00:00+00:00,2020-08-04 07:30:00,2020-08-05 07:30:00
4117,9574,CLH,Clean Harbors Inc,CLH US,2020-11-04 07:30:00,ER,2020-11-03 00:00:00+00:00,2020-11-03 07:30:00,2020-11-04 07:30:00
4118,10830,CLH,Clean Harbors Inc,CLH US,2021-08-04 07:30:00,ER,2021-08-03 00:00:00+00:00,2021-08-03 07:30:00,2021-08-04 07:30:00
4119,11649,CLH,Clean Harbors Inc,CLH US,2021-11-03 07:30:00,ER,2021-11-02 00:00:00+00:00,2021-11-02 07:30:00,2021-11-03 07:30:00
4120,12647,CLH,Clean Harbors Inc,CLH US,2022-02-23 07:30:00,ER,2022-02-22 00:00:00+00:00,2022-02-22 07:30:00,2022-02-23 07:30:00
4121,13391,CLH,Clean Harbors Inc,CLH US,2022-05-04 07:30:00,ER,2022-05-03 00:00:00+00:00,2022-05-03 07:30:00,2022-05-04 07:30:00
4122,14252,CLH,Clean Harbors Inc,CLH US,2022-08-03 07:30:00,ER,2022-08-02 00:00:00+00:00,2022-08-02 07:30:00,2022-08-03 07:30:00
4123,15109,CLH,Clean Harbors Inc,CLH US,2022-11-02 07:30:00,ER,2022-11-01 00:00:00+00:00,2022-11-01 07:30:00,2022-11-02 07:30:00
4124,16262,CLH,Clean Harbors Inc,CLH US,2023-03-01 07:30:00,ER,2023-02-28 00:00:00+00:00,2023-02-28 07:30:00,2023-03-01 07:30:00
4125,16826,CLH,Clean Harbors Inc,CLH US,2023-05-03 07:30:00,ER,2023-05-02 00:00:00+00:00,2023-05-02 07:30:00,2023-05-03 07:30:00
4126,17699,CLH,Clean Harbors Inc,CLH US,2023-08-02 07:30:00,ER,2023-08-01 00:00:00+00:00,2023-08-01 07:30:00,2023-08-02 07:30:00
4127,18548,CLH,Clean Harbors Inc,CLH US,2023-11-01 07:30:00,ER,2023-10-31 00:00:00+00:00,2023-10-31 07:30:00,2023-11-01 07:30:00
4128,19604,CLH,Clean Harbors Inc,CLH US,2024-02-21 07:30:00,ER,2024-02-20 00:00:00+00:00,2024-02-20 07:30:00,2024-02-21 07:30:00
4129,19,CLSK,Cleanspark Inc,CLSK US,2018-01-16 06:00:00,ER,2018-01-12 00:00:00+00:00,2018-01-12 06:00:00,2018-01-16 06:00:00
4130,385,CLSK,Cleanspark Inc,CLSK US,2018-02-14 06:00:00,ER,2018-02-13 00:00:00+00:00,2018-02-13 06:00:00,2018-02-14 06:00:00
4131,1310,CLSK,Cleanspark Inc,CLSK US,2018-05-17 06:00:00,ER,2018-05-16 00:00:00+00:00,2018-05-16 06:00:00,2018-05-17 06:00:00
4132,2036,CLSK,Cleanspark Inc,CLSK US,2018-08-20 06:00:00,ER,2018-08-17 00:00:00+00:00,2018-08-17 06:00:00,2018-08-20 06:00:00
4133,2856,CLSK,Cleanspark Inc,CLSK US,2019-01-15 06:00:00,ER,2019-01-14 00:00:00+00:00,2019-01-14 06:00:00,2019-01-15 06:00:00
4134,3209,CLSK,Cleanspark Inc,CLSK US,2019-02-13 06:00:00,ER,2019-02-12 00:00:00+00:00,2019-02-12 06:00:00,2019-02-13 06:00:00
4135,4880,CLSK,Cleanspark Inc,CLSK US,2019-05-16 06:00:00,ER,2019-05-15 00:00:00+00:00,2019-05-15 06:00:00,2019-05-16 06:00:00
4136,4881,CLSK,Cleanspark Inc,CLSK US,2019-05-16 06:00:00,ER,2019-05-15 00:00:00+00:00,2019-05-15 06:00:00,2019-05-16 06:00:00
4137,5994,CLSK,Cleanspark Inc,CLSK US,2019-08-14 16:16:00,ER,2019-08-15 00:00:00+00:00,2019-08-13 16:16:00,2019-08-14 16:16:00
4138,6832,CLSK,Cleanspark Inc,CLSK US,2019-12-16 06:00:00,ER,2019-12-13 00:00:00+00:00,2019-12-13 06:00:00,2019-12-16 06:00:00
4139,7201,CLSK,Cleanspark Inc,CLSK US,2020-02-10 17:30:00,ER,2020-02-11 00:00:00+00:00,2020-02-10 17:30:00,2020-02-11 17:30:00
4140,8215,CLSK,Cleanspark Inc,CLSK US,2020-05-11 16:18:00,ER,2020-05-12 00:00:00+00:00,2020-05-08 16:18:00,2020-05-11 16:18:00
4141,8781,CLSK,Cleanspark Inc,CLSK US,2020-08-04 09:30:00,ER,2020-08-03 00:00:00+00:00,2020-08-03 09:30:00,2020-08-04 09:30:00
4142,9923,CLSK,Cleanspark Inc,CLSK US,2020-12-17 17:23:00,ER,2020-12-18 00:00:00+00:00,2020-12-17 17:23:00,2020-12-18 17:23:00
4143,11089,CLSK,Cleanspark Inc,CLSK US,2021-08-16 07:00:00,ER,2021-08-13 00:00:00+00:00,2021-08-13 07:00:00,2021-08-16 07:00:00
4144,12071,CLSK,Cleanspark Inc,CLSK US,2021-12-14 18:06:00,ER,2021-12-15 00:00:00+00:00,2021-12-14 18:06:00,2021-12-15 18:06:00
4145,12438,CLSK,Cleanspark Inc,CLSK US,2022-02-09 16:05:00,ER,2022-02-10 00:00:00+00:00,2022-02-08 16:05:00,2022-02-09 16:05:00
4146,13633,CLSK,Cleanspark Inc,CLSK US,2022-05-10 16:04:00,ER,2022-05-11 00:00:00+00:00,2022-05-09 16:04:00,2022-05-10 16:04:00
4147,14521,CLSK,Cleanspark Inc,CLSK US,2022-08-09 16:12:00,ER,2022-08-10 00:00:00+00:00,2022-08-08 16:12:00,2022-08-09 16:12:00
4148,15531,CLSK,Cleanspark Inc,CLSK US,2022-12-14 16:02:00,ER,2022-12-15 00:00:00+00:00,2022-12-13 16:02:00,2022-12-14 16:02:00
4149,15932,CLSK,Cleanspark Inc,CLSK US,2023-02-09 16:00:00,ER,2023-02-10 00:00:00+00:00,2023-02-08 16:00:00,2023-02-09 16:00:00
4150,17112,CLSK,Cleanspark Inc,CLSK US,2023-05-10 16:00:00,ER,2023-05-11 00:00:00+00:00,2023-05-09 16:00:00,2023-05-10 16:00:00
4151,18002,CLSK,Cleanspark Inc,CLSK US,2023-08-09 16:00:00,ER,2023-08-10 00:00:00+00:00,2023-08-08 16:00:00,2023-08-09 16:00:00
4152,19015,CLSK,Cleanspark Inc,CLSK US,2023-11-30 16:01:00,ER,2023-12-01 00:00:00+00:00,2023-11-29 16:01:00,2023-11-30 16:01:00
4153,19434,CLSK,Cleanspark Inc,CLSK US,2024-02-08 16:00:00,ER,2024-02-09 00:00:00+00:00,2024-02-07 16:00:00,2024-02-08 16:00:00
4154,234,CLX,Clorox Co/The,CLX US,2018-02-02 06:30:00,ER,2018-02-01 00:00:00+00:00,2018-02-01 06:30:00,2018-02-02 06:30:00
4155,1048,CLX,Clorox Co/The,CLX US,2018-05-02 06:30:00,ER,2018-05-01 00:00:00+00:00,2018-05-01 06:30:00,2018-05-02 06:30:00
4156,1803,CLX,Clorox Co/The,CLX US,2018-08-02 06:30:00,ER,2018-08-01 00:00:00+00:00,2018-08-01 06:30:00,2018-08-02 06:30:00
4157,2438,CLX,Clorox Co/The,CLX US,2018-10-31 06:30:00,ER,2018-10-30 00:00:00+00:00,2018-10-30 06:30:00,2018-10-31 06:30:00
4158,3073,CLX,Clorox Co/The,CLX US,2019-02-04 06:30:00,ER,2019-02-01 00:00:00+00:00,2019-02-01 06:30:00,2019-02-04 06:30:00
4159,4181,CLX,Clorox Co/The,CLX US,2019-05-01 06:30:00,ER,2019-04-30 00:00:00+00:00,2019-04-30 06:30:00,2019-05-01 06:30:00
4160,4186,CLX,Clorox Co/The,CLX US,2019-05-01 06:30:00,ER,2019-04-30 00:00:00+00:00,2019-04-30 06:30:00,2019-05-01 06:30:00
4161,5722,CLX,Clorox Co/The,CLX US,2019-08-01 06:30:00,ER,2019-07-31 00:00:00+00:00,2019-07-31 06:30:00,2019-08-01 06:30:00
4162,6441,CLX,Clorox Co/The,CLX US,2019-10-31 06:30:00,ER,2019-10-30 00:00:00+00:00,2019-10-30 06:30:00,2019-10-31 06:30:00
4163,7084,CLX,Clorox Co/The,CLX US,2020-02-04 06:30:00,ER,2020-02-03 00:00:00+00:00,2020-02-03 06:30:00,2020-02-04 06:30:00
4164,7907,CLX,Clorox Co/The,CLX US,2020-05-01 06:30:00,ER,2020-04-30 00:00:00+00:00,2020-04-30 06:30:00,2020-05-01 06:30:00
4165,8728,CLX,Clorox Co/The,CLX US,2020-08-03 06:30:00,ER,2020-07-31 00:00:00+00:00,2020-07-31 06:30:00,2020-08-03 06:30:00
4166,9508,CLX,Clorox Co/The,CLX US,2020-11-02 06:30:00,ER,2020-10-30 00:00:00+00:00,2020-10-30 06:30:00,2020-11-02 06:30:00
4167,10738,CLX,Clorox Co/The,CLX US,2021-08-03 06:30:00,ER,2021-08-02 00:00:00+00:00,2021-08-02 06:30:00,2021-08-03 06:30:00
4168,11560,CLX,Clorox Co/The,CLX US,2021-11-01 16:10:00,ER,2021-11-02 00:00:00+00:00,2021-10-29 16:10:00,2021-11-01 16:10:00
4169,12366,CLX,Clorox Co/The,CLX US,2022-02-03 16:10:00,ER,2022-02-04 00:00:00+00:00,2022-02-02 16:10:00,2022-02-03 16:10:00
4170,13293,CLX,Clorox Co/The,CLX US,2022-05-02 16:10:00,ER,2022-05-03 00:00:00+00:00,2022-04-29 16:10:00,2022-05-02 16:10:00
4171,14276,CLX,Clorox Co/The,CLX US,2022-08-03 16:10:00,ER,2022-08-04 00:00:00+00:00,2022-08-02 16:10:00,2022-08-03 16:10:00
4172,15073,CLX,Clorox Co/The,CLX US,2022-11-01 16:10:00,ER,2022-11-02 00:00:00+00:00,2022-10-31 16:10:00,2022-11-01 16:10:00
4173,15804,CLX,Clorox Co/The,CLX US,2023-02-02 16:10:00,ER,2023-02-03 00:00:00+00:00,2023-02-01 16:10:00,2023-02-02 16:10:00
4174,16791,CLX,Clorox Co/The,CLX US,2023-05-02 16:10:00,ER,2023-05-03 00:00:00+00:00,2023-05-01 16:10:00,2023-05-02 16:10:00
4175,17730,CLX,Clorox Co/The,CLX US,2023-08-02 16:10:00,ER,2023-08-03 00:00:00+00:00,2023-08-01 16:10:00,2023-08-02 16:10:00
4176,18586,CLX,Clorox Co/The,CLX US,2023-11-01 16:10:00,ER,2023-11-02 00:00:00+00:00,2023-10-31 16:10:00,2023-11-01 16:10:00
4177,19288,CLX,Clorox Co/The,CLX US,2024-02-01 16:10:00,ER,2024-02-02 00:00:00+00:00,2024-01-31 16:10:00,2024-02-01 16:10:00
4178,0,CMC,Commercial Metals Co,CMC US,2018-01-03 06:45:00,ER,2018-01-02 00:00:00+00:00,2018-01-02 06:45:00,2018-01-03 06:45:00
4179,673,CMC,Commercial Metals Co,CMC US,2018-03-22 06:45:00,ER,2018-03-21 00:00:00+00:00,2018-03-21 06:45:00,2018-03-22 06:45:00
4180,1398,CMC,Commercial Metals Co,CMC US,2018-06-21 06:45:00,ER,2018-06-20 00:00:00+00:00,2018-06-20 06:45:00,2018-06-21 06:45:00
4181,2292,CMC,Commercial Metals Co,CMC US,2018-10-25 06:45:00,ER,2018-10-24 00:00:00+00:00,2018-10-24 06:45:00,2018-10-25 06:45:00
4182,2844,CMC,Commercial Metals Co,CMC US,2019-01-07 06:45:00,ER,2019-01-04 00:00:00+00:00,2019-01-04 06:45:00,2019-01-07 06:45:00
4183,3536,CMC,Commercial Metals Co,CMC US,2019-03-21 06:45:00,ER,2019-03-20 00:00:00+00:00,2019-03-20 06:45:00,2019-03-21 06:45:00
4184,5056,CMC,Commercial Metals Co,CMC US,2019-06-20 06:45:00,ER,2019-06-19 00:00:00+00:00,2019-06-19 06:45:00,2019-06-20 06:45:00
4185,5058,CMC,Commercial Metals Co,CMC US,2019-06-20 06:45:00,ER,2019-06-19 00:00:00+00:00,2019-06-19 06:45:00,2019-06-20 06:45:00
4186,6204,CMC,Commercial Metals Co,CMC US,2019-10-23 06:45:00,ER,2019-10-22 00:00:00+00:00,2019-10-22 06:45:00,2019-10-23 06:45:00
4187,6851,CMC,Commercial Metals Co,CMC US,2020-01-06 06:45:00,ER,2020-01-03 00:00:00+00:00,2020-01-03 06:45:00,2020-01-06 06:45:00
4188,7570,CMC,Commercial Metals Co,CMC US,2020-03-19 06:45:00,ER,2020-03-18 00:00:00+00:00,2020-03-18 06:45:00,2020-03-19 06:45:00
4189,8347,CMC,Commercial Metals Co,CMC US,2020-06-18 06:45:00,ER,2020-06-17 00:00:00+00:00,2020-06-17 06:45:00,2020-06-18 06:45:00
4190,9165,CMC,Commercial Metals Co,CMC US,2020-10-15 06:45:00,ER,2020-10-14 00:00:00+00:00,2020-10-14 06:45:00,2020-10-15 06:45:00
4191,9944,CMC,Commercial Metals Co,CMC US,2021-01-11 06:45:00,ER,2021-01-08 00:00:00+00:00,2021-01-08 06:45:00,2021-01-11 06:45:00
4192,10351,CMC,Commercial Metals Co,CMC US,2021-06-17 06:45:00,ER,2021-06-16 00:00:00+00:00,2021-06-16 06:45:00,2021-06-17 06:45:00
4193,11246,CMC,Commercial Metals Co,CMC US,2021-10-14 06:45:00,ER,2021-10-13 00:00:00+00:00,2021-10-13 06:45:00,2021-10-14 06:45:00
4194,12103,CMC,Commercial Metals Co,CMC US,2022-01-10 06:45:00,ER,2022-01-07 00:00:00+00:00,2022-01-07 06:45:00,2022-01-10 06:45:00
4195,12900,CMC,Commercial Metals Co,CMC US,2022-03-17 06:45:00,ER,2022-03-16 00:00:00+00:00,2022-03-16 06:45:00,2022-03-17 06:45:00
4196,13818,CMC,Commercial Metals Co,CMC US,2022-06-16 06:45:00,ER,2022-06-15 00:00:00+00:00,2022-06-15 06:45:00,2022-06-16 06:45:00
4197,14724,CMC,Commercial Metals Co,CMC US,2022-10-13 06:45:00,ER,2022-10-12 00:00:00+00:00,2022-10-12 06:45:00,2022-10-13 06:45:00
4198,15560,CMC,Commercial Metals Co,CMC US,2023-01-09 06:45:00,ER,2023-01-06 00:00:00+00:00,2023-01-06 06:45:00,2023-01-09 06:45:00
4199,16385,CMC,Commercial Metals Co,CMC US,2023-03-23 06:45:00,ER,2023-03-22 00:00:00+00:00,2023-03-22 06:45:00,2023-03-23 06:45:00
4200,17293,CMC,Commercial Metals Co,CMC US,2023-06-22 06:45:00,ER,2023-06-21 00:00:00+00:00,2023-06-21 06:45:00,2023-06-22 06:45:00
4201,18200,CMC,Commercial Metals Co,CMC US,2023-10-12 06:45:00,ER,2023-10-11 00:00:00+00:00,2023-10-11 06:45:00,2023-10-12 06:45:00
4202,19081,CMC,Commercial Metals Co,CMC US,2024-01-08 06:45:00,ER,2024-01-05 00:00:00+00:00,2024-01-05 06:45:00,2024-01-08 06:45:00
4203,19923,CMC,Commercial Metals Co,CMC US,2024-03-21 06:45:00,ER,2024-03-20 00:00:00+00:00,2024-03-20 06:45:00,2024-03-21 06:45:00
4204,69,CMCSA,Comcast Corp,CMCSA US,2018-01-24 07:00:00,ER,2018-01-23 00:00:00+00:00,2018-01-23 07:00:00,2018-01-24 07:00:00
4205,835,CMCSA,Comcast Corp,CMCSA US,2018-04-25 06:17:00,ER,2018-04-24 00:00:00+00:00,2018-04-24 06:17:00,2018-04-25 06:17:00
4206,1613,CMCSA,Comcast Corp,CMCSA US,2018-07-26 07:00:00,ER,2018-07-25 00:00:00+00:00,2018-07-25 07:00:00,2018-07-26 07:00:00
4207,2288,CMCSA,Comcast Corp,CMCSA US,2018-10-25 06:30:00,ER,2018-10-24 00:00:00+00:00,2018-10-24 06:30:00,2018-10-25 06:30:00
4208,2900,CMCSA,Comcast Corp,CMCSA US,2019-01-23 07:00:00,ER,2019-01-22 00:00:00+00:00,2019-01-22 07:00:00,2019-01-23 07:00:00
4209,3903,CMCSA,Comcast Corp,CMCSA US,2019-04-25 07:00:00,ER,2019-04-24 00:00:00+00:00,2019-04-24 07:00:00,2019-04-25 07:00:00
4210,3913,CMCSA,Comcast Corp,CMCSA US,2019-04-25 07:00:00,ER,2019-04-24 00:00:00+00:00,2019-04-24 07:00:00,2019-04-25 07:00:00
4211,5437,CMCSA,Comcast Corp,CMCSA US,2019-07-25 07:00:00,ER,2019-07-24 00:00:00+00:00,2019-07-24 07:00:00,2019-07-25 07:00:00
4212,5441,CMCSA,Comcast Corp,CMCSA US,2019-07-25 07:00:00,ER,2019-07-24 00:00:00+00:00,2019-07-24 07:00:00,2019-07-25 07:00:00
4213,6253,CMCSA,Comcast Corp,CMCSA US,2019-10-24 07:00:00,ER,2019-10-23 00:00:00+00:00,2019-10-23 07:00:00,2019-10-24 07:00:00
4214,6914,CMCSA,Comcast Corp,CMCSA US,2020-01-23 07:00:00,ER,2020-01-22 00:00:00+00:00,2020-01-22 07:00:00,2020-01-23 07:00:00
4215,7847,CMCSA,Comcast Corp,CMCSA US,2020-04-30 07:00:00,ER,2020-04-29 00:00:00+00:00,2020-04-29 07:00:00,2020-04-30 07:00:00
4216,8624,CMCSA,Comcast Corp,CMCSA US,2020-07-30 07:00:00,ER,2020-07-29 00:00:00+00:00,2020-07-29 07:00:00,2020-07-30 07:00:00
4217,9412,CMCSA,Comcast Corp,CMCSA US,2020-10-29 07:00:00,ER,2020-10-28 00:00:00+00:00,2020-10-28 07:00:00,2020-10-29 07:00:00
4218,10080,CMCSA,Comcast Corp,CMCSA US,2021-01-28 07:00:00,ER,2021-01-27 00:00:00+00:00,2021-01-27 07:00:00,2021-01-28 07:00:00
4219,10642,CMCSA,Comcast Corp,CMCSA US,2021-07-29 07:00:00,ER,2021-07-28 00:00:00+00:00,2021-07-28 07:00:00,2021-07-29 07:00:00
4220,11481,CMCSA,Comcast Corp,CMCSA US,2021-10-28 07:00:00,ER,2021-10-27 00:00:00+00:00,2021-10-27 07:00:00,2021-10-28 07:00:00
4221,12227,CMCSA,Comcast Corp,CMCSA US,2022-01-27 07:00:00,ER,2022-01-26 00:00:00+00:00,2022-01-26 07:00:00,2022-01-27 07:00:00
4222,13210,CMCSA,Comcast Corp,CMCSA US,2022-04-28 07:00:00,ER,2022-04-27 00:00:00+00:00,2022-04-27 07:00:00,2022-04-28 07:00:00
4223,14083,CMCSA,Comcast Corp,CMCSA US,2022-07-28 07:00:00,ER,2022-07-27 00:00:00+00:00,2022-07-27 07:00:00,2022-07-28 07:00:00
4224,14943,CMCSA,Comcast Corp,CMCSA US,2022-10-27 07:00:00,ER,2022-10-26 00:00:00+00:00,2022-10-26 07:00:00,2022-10-27 07:00:00
4225,15674,CMCSA,Comcast Corp,CMCSA US,2023-01-26 07:00:00,ER,2023-01-25 00:00:00+00:00,2023-01-25 07:00:00,2023-01-26 07:00:00
4226,16653,CMCSA,Comcast Corp,CMCSA US,2023-04-27 07:00:00,ER,2023-04-26 00:00:00+00:00,2023-04-26 07:00:00,2023-04-27 07:00:00
4227,17517,CMCSA,Comcast Corp,CMCSA US,2023-07-27 07:00:00,ER,2023-07-26 00:00:00+00:00,2023-07-26 07:00:00,2023-07-27 07:00:00
4228,18390,CMCSA,Comcast Corp,CMCSA US,2023-10-26 07:00:00,ER,2023-10-25 00:00:00+00:00,2023-10-25 07:00:00,2023-10-26 07:00:00
4229,19178,CMCSA,Comcast Corp,CMCSA US,2024-01-25 07:00:00,ER,2024-01-24 00:00:00+00:00,2024-01-24 07:00:00,2024-01-25 07:00:00
4230,207,CME,CME Group Inc,CME US,2018-02-01 07:00:00,ER,2018-01-31 00:00:00+00:00,2018-01-31 07:00:00,2018-02-01 07:00:00
4231,908,CME,CME Group Inc,CME US,2018-04-26 07:00:00,ER,2018-04-25 00:00:00+00:00,2018-04-25 07:00:00,2018-04-26 07:00:00
4232,1614,CME,CME Group Inc,CME US,2018-07-26 07:00:00,ER,2018-07-25 00:00:00+00:00,2018-07-25 07:00:00,2018-07-26 07:00:00
4233,2303,CME,CME Group Inc,CME US,2018-10-25 07:00:00,ER,2018-10-24 00:00:00+00:00,2018-10-24 07:00:00,2018-10-25 07:00:00
4234,3246,CME,CME Group Inc,CME US,2019-02-14 07:00:00,ER,2019-02-13 00:00:00+00:00,2019-02-13 07:00:00,2019-02-14 07:00:00
4235,4208,CME,CME Group Inc,CME US,2019-05-01 07:00:00,ER,2019-04-30 00:00:00+00:00,2019-04-30 07:00:00,2019-05-01 07:00:00
4236,4211,CME,CME Group Inc,CME US,2019-05-01 07:00:00,ER,2019-04-30 00:00:00+00:00,2019-04-30 07:00:00,2019-05-01 07:00:00
4237,5654,CME,CME Group Inc,CME US,2019-07-31 07:00:00,ER,2019-07-30 00:00:00+00:00,2019-07-30 07:00:00,2019-07-31 07:00:00
4238,6375,CME,CME Group Inc,CME US,2019-10-30 07:00:00,ER,2019-10-29 00:00:00+00:00,2019-10-29 07:00:00,2019-10-30 07:00:00
4239,7228,CME,CME Group Inc,CME US,2020-02-12 07:00:00,ER,2020-02-11 00:00:00+00:00,2020-02-11 07:00:00,2020-02-12 07:00:00
4240,7795,CME,CME Group Inc,CME US,2020-04-29 07:00:00,ER,2020-04-28 00:00:00+00:00,2020-04-28 07:00:00,2020-04-29 07:00:00
4241,8568,CME,CME Group Inc,CME US,2020-07-29 07:00:00,ER,2020-07-28 00:00:00+00:00,2020-07-28 07:00:00,2020-07-29 07:00:00
4242,9346,CME,CME Group Inc,CME US,2020-10-28 07:08:00,ER,2020-10-27 00:00:00+00:00,2020-10-27 07:08:00,2020-10-28 07:08:00
4243,10569,CME,CME Group Inc,CME US,2021-07-28 07:00:00,ER,2021-07-27 00:00:00+00:00,2021-07-27 07:00:00,2021-07-28 07:00:00
4244,11416,CME,CME Group Inc,CME US,2021-10-27 07:00:00,ER,2021-10-26 00:00:00+00:00,2021-10-26 07:00:00,2021-10-27 07:00:00
4245,12429,CME,CME Group Inc,CME US,2022-02-09 07:00:00,ER,2022-02-08 00:00:00+00:00,2022-02-08 07:00:00,2022-02-09 07:00:00
4246,13123,CME,CME Group Inc,CME US,2022-04-27 02:00:00,ER,2022-04-26 00:00:00+00:00,2022-04-26 02:00:00,2022-04-27 02:00:00
4247,14008,CME,CME Group Inc,CME US,2022-07-27 07:00:00,ER,2022-07-26 00:00:00+00:00,2022-07-26 07:00:00,2022-07-27 07:00:00
4248,14876,CME,CME Group Inc,CME US,2022-10-26 07:00:00,ER,2022-10-25 00:00:00+00:00,2022-10-25 07:00:00,2022-10-26 07:00:00
4249,15885,CME,CME Group Inc,CME US,2023-02-08 07:00:00,ER,2023-02-07 00:00:00+00:00,2023-02-07 07:00:00,2023-02-08 07:00:00
4250,16590,CME,CME Group Inc,CME US,2023-04-26 07:00:00,ER,2023-04-25 00:00:00+00:00,2023-04-25 07:00:00,2023-04-26 07:00:00
4251,17455,CME,CME Group Inc,CME US,2023-07-26 07:00:00,ER,2023-07-25 00:00:00+00:00,2023-07-25 07:00:00,2023-07-26 07:00:00
4252,18330,CME,CME Group Inc,CME US,2023-10-25 07:00:00,ER,2023-10-24 00:00:00+00:00,2023-10-24 07:00:00,2023-10-25 07:00:00
4253,19506,CME,CME Group Inc,CME US,2024-02-14 07:00:00,ER,2024-02-13 00:00:00+00:00,2024-02-13 07:00:00,2024-02-14 07:00:00
4254,20084,CME,CME Group Inc,CME US,2024-04-24 07:00:00,ER,2024-04-23 00:00:00+00:00,2024-04-23 07:00:00,2024-04-24 07:00:00
4255,282,CMG,Chipotle Mexican Grill Inc,CMG US,2018-02-06 16:10:00,ER,2018-02-07 00:00:00+00:00,2018-02-05 16:10:00,2018-02-06 16:10:00
4256,864,CMG,Chipotle Mexican Grill Inc,CMG US,2018-04-25 16:10:00,ER,2018-04-26 00:00:00+00:00,2018-04-24 16:10:00,2018-04-25 16:10:00
4257,1650,CMG,Chipotle Mexican Grill Inc,CMG US,2018-07-26 16:10:00,ER,2018-07-27 00:00:00+00:00,2018-07-25 16:10:00,2018-07-26 16:10:00
4258,2339,CMG,Chipotle Mexican Grill Inc,CMG US,2018-10-25 16:10:00,ER,2018-10-26 00:00:00+00:00,2018-10-24 16:10:00,2018-10-25 16:10:00
4259,3129,CMG,Chipotle Mexican Grill Inc,CMG US,2019-02-06 16:10:00,ER,2019-02-07 00:00:00+00:00,2019-02-05 16:10:00,2019-02-06 16:10:00
4260,3850,CMG,Chipotle Mexican Grill Inc,CMG US,2019-04-24 16:10:00,ER,2019-04-25 00:00:00+00:00,2019-04-23 16:10:00,2019-04-24 16:10:00
4261,3856,CMG,Chipotle Mexican Grill Inc,CMG US,2019-04-24 16:10:00,ER,2019-04-25 00:00:00+00:00,2019-04-23 16:10:00,2019-04-24 16:10:00
4262,5300,CMG,Chipotle Mexican Grill Inc,CMG US,2019-07-23 16:10:00,ER,2019-07-24 00:00:00+00:00,2019-07-22 16:10:00,2019-07-23 16:10:00
4263,5302,CMG,Chipotle Mexican Grill Inc,CMG US,2019-07-23 16:10:00,ER,2019-07-24 00:00:00+00:00,2019-07-22 16:10:00,2019-07-23 16:10:00
4264,6193,CMG,Chipotle Mexican Grill Inc,CMG US,2019-10-22 16:10:00,ER,2019-10-23 00:00:00+00:00,2019-10-21 16:10:00,2019-10-22 16:10:00
4265,7109,CMG,Chipotle Mexican Grill Inc,CMG US,2020-02-04 16:10:00,ER,2020-02-05 00:00:00+00:00,2020-02-03 16:10:00,2020-02-04 16:10:00
4266,7674,CMG,Chipotle Mexican Grill Inc,CMG US,2020-04-21 16:10:00,ER,2020-04-22 00:00:00+00:00,2020-04-20 16:10:00,2020-04-21 16:10:00
4267,8450,CMG,Chipotle Mexican Grill Inc,CMG US,2020-07-22 16:10:00,ER,2020-07-23 00:00:00+00:00,2020-07-21 16:10:00,2020-07-22 16:10:00
4268,9224,CMG,Chipotle Mexican Grill Inc,CMG US,2020-10-21 16:09:00,ER,2020-10-22 00:00:00+00:00,2020-10-20 16:09:00,2020-10-21 16:09:00
4269,10428,CMG,Chipotle Mexican Grill Inc,CMG US,2021-07-20 16:10:00,ER,2021-07-21 00:00:00+00:00,2021-07-19 16:10:00,2021-07-20 16:10:00
4270,11332,CMG,Chipotle Mexican Grill Inc,CMG US,2021-10-21 16:10:00,ER,2021-10-22 00:00:00+00:00,2021-10-20 16:10:00,2021-10-21 16:10:00
4271,12415,CMG,Chipotle Mexican Grill Inc,CMG US,2022-02-08 16:10:00,ER,2022-02-09 00:00:00+00:00,2022-02-07 16:10:00,2022-02-08 16:10:00
4272,13116,CMG,Chipotle Mexican Grill Inc,CMG US,2022-04-26 16:10:00,ER,2022-04-27 00:00:00+00:00,2022-04-25 16:10:00,2022-04-26 16:10:00
4273,13983,CMG,Chipotle Mexican Grill Inc,CMG US,2022-07-26 16:10:00,ER,2022-07-27 00:00:00+00:00,2022-07-25 16:10:00,2022-07-26 16:10:00
4274,14849,CMG,Chipotle Mexican Grill Inc,CMG US,2022-10-25 16:10:00,ER,2022-10-26 00:00:00+00:00,2022-10-24 16:10:00,2022-10-25 16:10:00
4275,15864,CMG,Chipotle Mexican Grill Inc,CMG US,2023-02-07 16:10:00,ER,2023-02-08 00:00:00+00:00,2023-02-06 16:10:00,2023-02-07 16:10:00
